id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l,match_id,xCS_h,xCS_a
3128,True,14/12/2016 23:45,77,Sunderland,SUN,80,Chelsea,CHE,0,1,0.473979,1.22459,0.1348,0.2993,0.5659,3128,0.277243938,0.610252466
3129,True,14/12/2016 23:45,81,West Ham,WHU,92,Burnley,BUR,1,0,1.67016,0.923353,0.5672,0.3355,0.0973,3129,0.261786888,0.012039997
3130,True,15/12/2016 00:00,78,Crystal Palace,CRY,89,Manchester United,MUN,1,2,0.710324,1.27306,0.1668,0.3217,0.5115,3130,0.198757808,0.427092576
3131,True,15/12/2016 00:00,76,West Bromwich Albion,WBA,84,Swansea,SWA,3,1,1.78268,1.07221,0.5436,0.2679,0.1885,3131,0.244436234,0.117730057
3132,True,15/12/2016 00:00,88,Manchester City,MCI,90,Watford,WAT,2,0,1.62359,0.497462,0.6762,0.2333,0.0905,3132,0.555427904,0.155565469
3133,True,15/12/2016 00:00,85,Stoke,STO,74,Southampton,SOU,0,0,0.333754,0.723114,0.1542,0.4241,0.4217,3133,0.469826864,0.705450679
3134,True,15/12/2016 00:00,82,Tottenham,TOT,91,Hull,HUL,3,0,2.83077,0.570636,0.9133,0.071,0.0157,3134,0.541306713,0.003229614
3135,True,17/12/2016 16:30,78,Crystal Palace,CRY,80,Chelsea,CHE,0,1,0.356331,0.81444,0.1487,0.4077,0.4436,3135,0.425732823,0.689590308
3136,True,17/12/2016 19:00,93,Middlesbrough,MID,84,Swansea,SWA,3,0,1.71549,0.602249,0.7104,0.2013,0.0883,3136,0.535596471,0.074338773
3137,True,17/12/2016 19:00,81,West Ham,WHU,91,Hull,HUL,1,0,1.92151,1.13479,0.5856,0.2397,0.1747,3137,0.290048733,0.062527831
3138,True,17/12/2016 19:00,85,Stoke,STO,75,Leicester,LEI,2,2,2.518,1.25572,0.7131,0.1858,0.1011,3138,0.225126716,0.012833432
3139,True,17/12/2016 19:00,77,Sunderland,SUN,90,Watford,WAT,1,0,1.13526,1.07552,0.3412,0.3434,0.3154,3139,0.25152769,0.232953989
3140,True,17/12/2016 21:30,76,West Bromwich Albion,WBA,89,Manchester United,MUN,0,2,0.600426,0.983306,0.1985,0.3503,0.4512,3140,0.331483235,0.514924425
3141,True,18/12/2016 17:30,73,Bournemouth,BOU,74,Southampton,SOU,1,3,0.492912,1.69451,0.0504,0.1867,0.7629,3141,0.013810369,0.601375326
3142,True,18/12/2016 20:00,88,Manchester City,MCI,83,Arsenal,ARS,2,1,1.5186,0.609893,0.6117,0.2753,0.113,3142,0.479190275,0.169178293
3143,True,18/12/2016 20:00,82,Tottenham,TOT,92,Burnley,BUR,2,1,1.50755,1.17031,0.4227,0.292,0.2853,3143,0.163631889,0.208299469
3144,True,20/12/2016 00:00,72,Everton,EVE,87,Liverpool,LIV,0,1,0.456788,1.87823,0.0506,0.1746,0.7748,3144,0.083118255,0.600258324
3148,True,26/12/2016 15:00,75,Leicester,LEI,72,Everton,EVE,0,2,0.377464,1.25512,0.0884,0.2705,0.6411,3148,0.191634611,0.666560664
3145,True,26/12/2016 16:30,90,Watford,WAT,78,Crystal Palace,CRY,1,1,0.959496,1.53834,0.1446,0.3353,0.5201,3145,0.099841095,0.195224541
3146,True,26/12/2016 19:00,84,Swansea,SWA,81,West Ham,WHU,1,4,0.954864,3.40585,0.0301,0.075,0.8949,3146,0.005944579,0.358791371
3147,True,26/12/2016 19:00,89,Manchester United,MUN,77,Sunderland,SUN,3,1,2.32117,0.488541,0.8149,0.1324,0.0527,3147,0.603111133,0.073285707
3149,True,26/12/2016 19:00,83,Arsenal,ARS,76,West Bromwich Albion,WBA,1,0,1.97881,0.687502,0.6962,0.2141,0.0897,3149,0.413427592,0.113614122
3150,True,26/12/2016 19:00,92,Burnley,BUR,93,Middlesbrough,MID,1,0,0.275704,0.698814,0.1264,0.4305,0.4431,3150,0.463546513,0.75216184
3151,True,26/12/2016 19:00,80,Chelsea,CHE,73,Bournemouth,BOU,3,0,1.71303,0.650942,0.6872,0.2263,0.0865,3151,0.48428344,0.087758411
3152,True,26/12/2016 21:15,91,Hull,HUL,88,Manchester City,MCI,0,3,0.350069,2.22237,0.0195,0.0992,0.8813,3152,0.033738725,0.697215413
3153,True,27/12/2016 21:15,87,Liverpool,LIV,85,Stoke,STO,4,1,1.66669,0.389104,0.7338,0.205,0.0612,3153,0.661424071,0.133748741
3154,True,28/12/2016 23:45,74,Southampton,SOU,82,Tottenham,TOT,1,4,0.403743,1.61035,0.0616,0.1965,0.7419,3154,0.09859823,0.658241433
3155,True,31/12/2016 00:00,91,Hull,HUL,72,Everton,EVE,2,2,0.852585,1.27757,0.2379,0.293,0.4691,3155,0.245181375,0.406289381
3156,True,31/12/2016 15:00,75,Leicester,LEI,81,West Ham,WHU,1,0,1.10842,1.58333,0.2521,0.262,0.4859,3156,0.168657887,0.297398824
3159,True,31/12/2016 15:00,89,Manchester United,MUN,93,Middlesbrough,MID,2,1,2.53996,0.64492,0.8078,0.1347,0.0575,3159,0.481062331,0.060364431
3157,True,31/12/2016 19:00,92,Burnley,BUR,77,Sunderland,SUN,4,1,2.72471,0.465701,0.9069,0.0737,0.0194,3157,0.618635387,0.020769635
3158,True,31/12/2016 19:00,80,Chelsea,CHE,85,Stoke,STO,4,2,1.94737,0.858417,0.6532,0.2223,0.1245,3158,0.320269984,0.104602956
3160,True,31/12/2016 19:00,74,Southampton,SOU,76,West Bromwich Albion,WBA,1,2,0.371668,0.6675,0.176,0.4381,0.3859,3160,0.473284123,0.683601661
3161,True,31/12/2016 19:00,84,Swansea,SWA,73,Bournemouth,BOU,0,3,0.515218,2.43608,0.0309,0.1078,0.8613,3161,0.031104032,0.586427994
3162,True,31/12/2016 21:30,87,Liverpool,LIV,88,Manchester City,MCI,1,0,0.256825,0.352445,0.1685,0.5914,0.2401,3162,0.697101221,0.766776456
3328,True,01/01/2017 13:30,90,Watford,WAT,82,Tottenham,TOT,1,4,1.26331,3.06509,0.0662,0.1343,0.7995,3328,0.018377468,0.165511899
3329,True,01/01/2017 20:00,83,Arsenal,ARS,78,Crystal Palace,CRY,2,0,1.67138,0.221469,0.7742,0.1878,0.038,3329,0.797698425,0.154655717
3331,True,02/01/2017 15:00,72,Everton,EVE,74,Southampton,SOU,3,0,2.34997,1.01083,0.7419,0.1673,0.0908,3331,0.331121951,0.026538866
3332,True,02/01/2017 15:00,88,Manchester City,MCI,92,Burnley,BUR,2,1,0.617412,0.642111,0.2947,0.4018,0.3035,3332,0.510864049,0.527078375
3330,True,02/01/2017 16:30,93,Middlesbrough,MID,75,Leicester,LEI,0,0,0.697108,0.477078,0.3695,0.4294,0.2011,3330,0.609740698,0.446954119
3333,True,02/01/2017 19:00,76,West Bromwich Albion,WBA,91,Hull,HUL,3,1,0.883566,0.992341,0.2984,0.335,0.3666,3333,0.324967735,0.377501355
3334,True,02/01/2017 19:00,77,Sunderland,SUN,87,Liverpool,LIV,2,2,1.91057,2.332,0.2537,0.2795,0.4668,3334,0.041310783,0.037885646
3335,True,02/01/2017 21:15,81,West Ham,WHU,89,Manchester United,MUN,0,2,0.799911,1.64905,0.1066,0.2659,0.6275,3335,0.013698163,0.403947362
3336,True,03/01/2017 23:45,73,Bournemouth,BOU,83,Arsenal,ARS,3,3,1.55859,1.12629,0.4826,0.2855,0.2319,3336,0.280776214,0.100889001
3337,True,04/01/2017 00:00,78,Crystal Palace,CRY,84,Swansea,SWA,1,2,0.331276,1.18905,0.0893,0.2859,0.6248,3337,0.243204381,0.711169135
3338,True,04/01/2017 00:00,85,Stoke,STO,90,Watford,WAT,2,0,1.85359,0.510395,0.7685,0.1725,0.059,3338,0.589102491,0.064261317
3339,True,05/01/2017 00:00,82,Tottenham,TOT,80,Chelsea,CHE,2,0,1.00945,0.912754,0.3707,0.3315,0.2978,3339,0.361508614,0.275504253
3340,True,14/01/2017 16:30,82,Tottenham,TOT,76,West Bromwich Albion,WBA,4,0,2.65474,0.165019,0.9405,0.0528,0.0067,3340,0.842053152,0.033842866
3341,True,14/01/2017 19:00,90,Watford,WAT,93,Middlesbrough,MID,0,0,0.835827,0.325347,0.486,0.3828,0.1312,3341,0.71264434,0.397414515
3342,True,14/01/2017 19:00,77,Sunderland,SUN,85,Stoke,STO,1,3,1.1365,1.22897,0.3351,0.2898,0.3751,3342,0.25626642,0.278875744
3343,True,14/01/2017 19:00,84,Swansea,SWA,83,Arsenal,ARS,0,4,0.488485,2.31811,0.0344,0.11,0.8556,3343,0.035661605,0.605135245
3344,True,14/01/2017 19:00,91,Hull,HUL,73,Bournemouth,BOU,3,1,1.18904,1.43455,0.2653,0.3133,0.4214,3344,0.114618963,0.238531109
3345,True,14/01/2017 19:00,92,Burnley,BUR,74,Southampton,SOU,1,0,0.464555,0.962065,0.1663,0.3581,0.4756,3345,0.365815263,0.617610741
3346,True,14/01/2017 19:00,81,West Ham,WHU,78,Crystal Palace,CRY,3,0,1.72338,1.06181,0.5302,0.337,0.1328,3346,0.2062707,0.013371534
3347,True,14/01/2017 21:30,75,Leicester,LEI,80,Chelsea,CHE,0,3,0.179144,0.738826,0.0743,0.4309,0.4948,3347,0.42777363,0.83314263
3349,True,15/01/2017 16:00,89,Manchester United,MUN,87,Liverpool,LIV,1,1,1.03178,1.46058,0.2234,0.2916,0.485,3349,0.115651611,0.313864088
3348,True,15/01/2017 17:30,72,Everton,EVE,88,Manchester City,MCI,4,0,0.572528,0.569286,0.2913,0.4254,0.2833,3348,0.554644217,0.546983614
3350,True,21/01/2017 15:30,87,Liverpool,LIV,84,Swansea,SWA,2,3,1.24037,1.60482,0.2558,0.2641,0.4801,3350,0.111974585,0.25420894
3351,True,21/01/2017 18:00,93,Middlesbrough,MID,81,West Ham,WHU,1,3,0.958825,2.6558,0.0766,0.1419,0.7815,3351,0.03164888,0.341044322
3352,True,21/01/2017 18:00,73,Bournemouth,BOU,90,Watford,WAT,2,2,1.14791,1.08731,0.3486,0.3336,0.3178,3352,0.224533861,0.248396476
3353,True,21/01/2017 18:00,78,Crystal Palace,CRY,72,Everton,EVE,0,1,0.463733,0.949561,0.1733,0.3612,0.4655,3353,0.373001513,0.61712557
3354,True,21/01/2017 18:00,85,Stoke,STO,89,Manchester United,MUN,1,1,0.353777,1.74295,0.0569,0.1958,0.7473,3354,0.139839652,0.690699152
3355,True,21/01/2017 18:00,76,West Bromwich Albion,WBA,77,Sunderland,SUN,2,0,1.3279,0.440887,0.6367,0.2609,0.1024,3355,0.633659888,0.174399066
3356,True,21/01/2017 20:30,88,Manchester City,MCI,82,Tottenham,TOT,2,2,2.52702,1.12391,0.7244,0.1875,0.0881,3356,0.185293064,0.036730784
3357,True,22/01/2017 15:00,74,Southampton,SOU,75,Leicester,LEI,3,0,2.49923,0.935866,0.7688,0.1636,0.0676,3357,0.3055232,0.029312528
3358,True,22/01/2017 17:15,83,Arsenal,ARS,92,Burnley,BUR,2,1,1.86443,1.29948,0.5022,0.2863,0.2115,3358,0.136339839,0.076249884
3359,True,22/01/2017 19:30,80,Chelsea,CHE,91,Hull,HUL,2,0,1.47165,0.314532,0.7395,0.2063,0.0542,3359,0.725206284,0.125304514
3360,True,31/01/2017 22:45,83,Arsenal,ARS,90,Watford,WAT,1,2,1.07765,0.918309,0.3536,0.3443,0.3021,3360,0.257541848,0.326938312
3361,True,31/01/2017 22:45,73,Bournemouth,BOU,78,Crystal Palace,CRY,0,2,0.32099,1.60667,0.0466,0.1876,0.7658,3361,0.115090603,0.715857486
3362,True,31/01/2017 22:45,92,Burnley,BUR,75,Leicester,LEI,1,0,1.82995,0.775645,0.6525,0.2188,0.1287,3362,0.439062003,0.115645045
3363,True,31/01/2017 22:45,93,Middlesbrough,MID,76,West Bromwich Albion,WBA,1,1,1.18135,1.25288,0.3312,0.3324,0.3364,3363,0.239378541,0.154405486
3364,True,31/01/2017 22:45,77,Sunderland,SUN,82,Tottenham,TOT,0,0,0.228009,0.682758,0.1077,0.4577,0.4346,3364,0.478558719,0.788692332
3365,True,31/01/2017 22:45,84,Swansea,SWA,74,Southampton,SOU,2,1,0.760046,0.907103,0.2704,0.3494,0.3802,3365,0.321310577,0.448876463
3366,True,31/01/2017 23:00,87,Liverpool,LIV,80,Chelsea,CHE,1,1,1.20485,1.0666,0.3538,0.358,0.2882,3366,0.174621456,0.223054092
3367,True,01/02/2017 22:45,81,West Ham,WHU,88,Manchester City,MCI,0,4,0.49472,2.66472,0.018,0.0769,0.9051,3367,0.020018267,0.579029681
3368,True,01/02/2017 23:00,89,Manchester United,MUN,91,Hull,HUL,0,0,1.48151,0.395896,0.6811,0.2427,0.0762,3368,0.652863878,0.167886943
3369,True,01/02/2017 23:00,85,Stoke,STO,72,Everton,EVE,1,1,1.7362,0.870158,0.6178,0.238,0.1442,3369,0.373484708,0.107348133
3370,True,04/02/2017 12:30,80,Chelsea,CHE,83,Arsenal,ARS,3,1,1.95451,0.950035,0.6473,0.2184,0.1343,3370,0.345395213,0.066428801
3371,True,04/02/2017 15:00,78,Crystal Palace,CRY,77,Sunderland,SUN,0,4,2.45994,0.837361,0.7756,0.1569,0.0675,3371,0.367127591,0.047105377
3372,True,04/02/2017 15:00,72,Everton,EVE,73,Bournemouth,BOU,6,3,2.75981,2.1501,0.5135,0.2231,0.2634,3372,0.036929944,0.027271499
3373,True,04/02/2017 15:00,91,Hull,HUL,87,Liverpool,LIV,2,0,1.88587,1.12538,0.5972,0.2307,0.1721,3373,0.306738938,0.071025209
3374,True,04/02/2017 15:00,90,Watford,WAT,92,Burnley,BUR,2,1,1.66308,1.4777,0.3906,0.3044,0.305,3374,0.1055547,0.119951046
3375,True,04/02/2017 15:00,76,West Bromwich Albion,WBA,85,Stoke,STO,1,0,1.84983,1.10818,0.5525,0.2568,0.1907,3375,0.266158986,0.096421892
3376,True,04/02/2017 15:00,74,Southampton,SOU,81,West Ham,WHU,1,3,1.06276,0.91785,0.3581,0.3185,0.3234,3376,0.301748997,0.330622047
3377,True,04/02/2017 17:30,82,Tottenham,TOT,93,Middlesbrough,MID,1,0,2.10053,0.50484,0.8156,0.1437,0.0407,3377,0.565105722,0.053253523
3378,True,05/02/2017 13:30,88,Manchester City,MCI,84,Swansea,SWA,2,1,2.87972,0.11445,0.9866,0.0126,0.0008,3378,0.890264029,0.001373773
3379,True,05/02/2017 16:00,75,Leicester,LEI,89,Manchester United,MUN,0,3,0.492009,1.98688,0.0643,0.1544,0.7813,3379,0.088324965,0.603705642
3380,True,11/02/2017 12:30,83,Arsenal,ARS,91,Hull,HUL,2,0,3.1235,0.466403,0.9601,0.0328,0.0071,3380,0.615892497,0.000447839
3381,True,11/02/2017 15:00,89,Manchester United,MUN,90,Watford,WAT,2,0,2.627,0.641058,0.8303,0.1251,0.0446,3381,0.496394426,0.041382242
3382,True,11/02/2017 15:00,93,Middlesbrough,MID,72,Everton,EVE,0,0,0.651056,0.831644,0.2526,0.3724,0.375,3382,0.386565125,0.504723903
3383,True,11/02/2017 15:00,85,Stoke,STO,78,Crystal Palace,CRY,1,0,0.720883,0.202159,0.4906,0.4234,0.086,3383,0.813748329,0.434456155
3384,True,11/02/2017 15:00,77,Sunderland,SUN,74,Southampton,SOU,0,4,0.197925,1.72717,0.0293,0.1739,0.7968,3384,0.141553703,0.816587184
3385,True,11/02/2017 15:00,81,West Ham,WHU,76,West Bromwich Albion,WBA,2,2,1.17553,0.769974,0.461,0.3168,0.2222,3385,0.423926567,0.246600179
3386,True,11/02/2017 17:30,87,Liverpool,LIV,82,Tottenham,TOT,2,0,2.38009,0.622104,0.835,0.119,0.046,3386,0.502951967,0.029782983
3387,True,12/02/2017 13:30,92,Burnley,BUR,80,Chelsea,CHE,1,1,0.906366,0.800222,0.3623,0.3458,0.2919,3387,0.433986753,0.348438097
3388,True,12/02/2017 16:00,84,Swansea,SWA,75,Leicester,LEI,2,0,0.693376,0.672883,0.3148,0.386,0.2992,3388,0.473378748,0.46819589
3389,True,13/02/2017 20:00,73,Bournemouth,BOU,88,Manchester City,MCI,0,2,0.152385,2.953,0.0045,0.0309,0.9646,3389,0.018616307,0.855989945
3391,True,25/02/2017 15:00,80,Chelsea,CHE,84,Swansea,SWA,3,1,1.22573,0.280172,0.6291,0.3004,0.0705,3391,0.738308245,0.27294277
3392,True,25/02/2017 15:00,78,Crystal Palace,CRY,93,Middlesbrough,MID,1,0,0.808522,0.82885,0.3003,0.3576,0.3421,3392,0.389964732,0.433460724
3393,True,25/02/2017 15:00,72,Everton,EVE,77,Sunderland,SUN,2,0,1.70366,0.505952,0.6869,0.2164,0.0967,3393,0.593402074,0.153049652
3394,True,25/02/2017 15:00,91,Hull,HUL,92,Burnley,BUR,1,1,1.59037,0.473058,0.7144,0.2146,0.071,3394,0.609972959,0.100433226
3395,True,25/02/2017 15:00,76,West Bromwich Albion,WBA,73,Bournemouth,BOU,2,1,1.6124,1.22747,0.4532,0.3269,0.2199,3395,0.146885889,0.088169979
3396,True,25/02/2017 17:30,90,Watford,WAT,81,West Ham,WHU,1,1,1.21279,1.48144,0.2511,0.345,0.4039,3396,0.125602193,0.145302542
3397,True,26/02/2017 13:30,82,Tottenham,TOT,85,Stoke,STO,4,0,1.89002,0.743596,0.6733,0.2321,0.0946,3397,0.365759607,0.092076676
3399,True,27/02/2017 20:00,75,Leicester,LEI,87,Liverpool,LIV,3,1,1.54732,0.789939,0.5744,0.2518,0.1738,3399,0.441330466,0.163543132
3402,True,04/03/2017 12:30,89,Manchester United,MUN,73,Bournemouth,BOU,1,1,2.5377,0.816172,0.8218,0.1462,0.032,3402,0.225868022,0.030206023
3400,True,04/03/2017 15:00,75,Leicester,LEI,91,Hull,HUL,3,1,1.81255,1.1216,0.5479,0.2555,0.1966,3400,0.227983982,0.103892112
3403,True,04/03/2017 15:00,85,Stoke,STO,93,Middlesbrough,MID,2,0,2.97584,0.274611,0.9551,0.0382,0.0067,3403,0.75404251,0.012907871
3405,True,04/03/2017 15:00,84,Swansea,SWA,92,Burnley,BUR,3,2,1.44545,0.933851,0.4686,0.3034,0.228,3405,0.200036792,0.219822316
3407,True,04/03/2017 15:00,90,Watford,WAT,74,Southampton,SOU,3,4,1.40104,1.33681,0.3675,0.298,0.3345,3407,0.211530708,0.13714692
3408,True,04/03/2017 15:00,76,West Bromwich Albion,WBA,78,Crystal Palace,CRY,0,2,0.3746,1.39171,0.0825,0.2575,0.66,3408,0.198480447,0.68163668
3401,True,04/03/2017 17:30,87,Liverpool,LIV,83,Arsenal,ARS,3,1,2.70435,0.729203,0.8363,0.1205,0.0432,3401,0.447096296,0.0311473
3406,True,05/03/2017 13:30,82,Tottenham,TOT,72,Everton,EVE,3,2,1.70225,0.808013,0.5984,0.2492,0.1524,3406,0.38429554,0.140811533
3404,True,05/03/2017 16:00,77,Sunderland,SUN,88,Manchester City,MCI,0,2,0.737758,2.48022,0.0456,0.1248,0.8296,3404,0.017008084,0.45355208
3409,True,06/03/2017 20:00,81,West Ham,WHU,80,Chelsea,CHE,1,2,0.450583,2.01134,0.0383,0.1388,0.8229,3409,0.056366814,0.626814345
3418,True,08/03/2017 20:00,88,Manchester City,MCI,85,Stoke,STO,0,0,1.3049,0.337194,0.667,0.2574,0.0756,3418,0.702314976,0.204704467
3411,True,11/03/2017 15:00,73,Bournemouth,BOU,81,West Ham,WHU,3,2,3.68186,1.25315,0.8782,0.0794,0.0424,3411,0.231850723,0.004150728
3416,True,11/03/2017 15:00,72,Everton,EVE,76,West Bromwich Albion,WBA,3,0,2.17521,0.127321,0.9103,0.0815,0.0082,3416,0.878943749,0.058307994
3417,True,11/03/2017 15:00,91,Hull,HUL,84,Swansea,SWA,2,1,1.98818,1.44148,0.5214,0.2424,0.2362,3417,0.180763867,0.082175052
3419,True,12/03/2017 16:00,87,Liverpool,LIV,92,Burnley,BUR,2,1,0.966335,0.83474,0.3705,0.3488,0.2807,3419,0.384271624,0.288944505
3420,True,18/03/2017 12:30,76,West Bromwich Albion,WBA,83,Arsenal,ARS,3,1,2.11737,0.995221,0.6692,0.2129,0.1179,3420,0.308301334,0.067755643
3421,True,18/03/2017 15:00,81,West Ham,WHU,75,Leicester,LEI,2,3,2.32174,2.17004,0.4186,0.2291,0.3523,3421,0.06224215,0.054992575
3423,True,18/03/2017 15:00,77,Sunderland,SUN,92,Burnley,BUR,0,0,1.03287,1.18742,0.2959,0.3029,0.4012,3423,0.232913072,0.315931815
3424,True,18/03/2017 15:00,85,Stoke,STO,80,Chelsea,CHE,1,2,0.952053,1.95538,0.1142,0.2526,0.6332,3424,0.094508657,0.196290646
3427,True,18/03/2017 15:00,72,Everton,EVE,91,Hull,HUL,4,0,2.63141,0.528692,0.8705,0.0984,0.0311,3427,0.552093293,0.034765672
3428,True,18/03/2017 15:00,78,Crystal Palace,CRY,90,Watford,WAT,1,0,0.376326,0.190648,0.2722,0.605,0.1228,3428,0.823067161,0.675596768
3429,True,18/03/2017 17:30,73,Bournemouth,BOU,84,Swansea,SWA,2,0,1.00816,0.37687,0.5331,0.3395,0.1274,3429,0.679463188,0.326057143
3425,True,19/03/2017 12:00,93,Middlesbrough,MID,89,Manchester United,MUN,1,3,1.09037,2.47484,0.0867,0.1703,0.743,3425,0.018375085,0.287148429
3422,True,19/03/2017 14:15,82,Tottenham,TOT,74,Southampton,SOU,2,1,1.64328,0.839989,0.5989,0.2683,0.1328,3422,0.353731399,0.091222478
3426,True,19/03/2017 16:30,88,Manchester City,MCI,87,Liverpool,LIV,1,1,2.55464,1.94116,0.5319,0.2168,0.2513,3426,0.066009112,0.043357183
3435,True,01/04/2017 12:30,87,Liverpool,LIV,72,Everton,EVE,3,1,0.625343,1.44152,0.1258,0.2507,0.6235,3435,0.145011299,0.521583136
3431,True,01/04/2017 15:00,92,Burnley,BUR,82,Tottenham,TOT,0,2,0.44677,2.36346,0.0336,0.1096,0.8568,3431,0.042968268,0.632925706
3432,True,01/04/2017 15:00,80,Chelsea,CHE,78,Crystal Palace,CRY,1,2,3.16805,1.57423,0.7428,0.156,0.1012,3432,0.097451708,0.017443573
3433,True,01/04/2017 15:00,91,Hull,HUL,81,West Ham,WHU,2,1,0.778704,1.24571,0.2089,0.3272,0.4639,3433,0.231572743,0.367005157
3434,True,01/04/2017 15:00,75,Leicester,LEI,85,Stoke,STO,2,0,1.97444,1.36671,0.5223,0.2509,0.2268,3434,0.186142953,0.083836
3436,True,01/04/2017 15:00,89,Manchester United,MUN,76,West Bromwich Albion,WBA,0,0,0.986683,0.200297,0.5777,0.3553,0.067,3436,0.810330206,0.33660526
3439,True,01/04/2017 15:00,90,Watford,WAT,77,Sunderland,SUN,1,0,1.95828,0.349699,0.8002,0.1546,0.0452,3439,0.699609372,0.099373218
3437,True,01/04/2017 17:30,74,Southampton,SOU,73,Bournemouth,BOU,0,0,1.00252,2.06307,0.1325,0.2065,0.661,3437,0.050405818,0.349053269
3438,True,02/04/2017 13:30,84,Swansea,SWA,93,Middlesbrough,MID,0,0,0.64382,0.748206,0.2634,0.3825,0.3541,3438,0.437803229,0.514140032
3430,True,02/04/2017 16:00,83,Arsenal,ARS,88,Manchester City,MCI,2,2,0.738497,1.40021,0.1629,0.2923,0.5448,3430,0.186332484,0.413169707
3441,True,04/04/2017 19:45,92,Burnley,BUR,85,Stoke,STO,1,0,0.348885,1.17275,0.0896,0.297,0.6134,3441,0.240785162,0.696281422
3443,True,04/04/2017 19:45,90,Watford,WAT,76,West Bromwich Albion,WBA,2,0,0.691991,1.48109,0.0935,0.2831,0.6234,3443,0.015873243,0.458220157
3445,True,04/04/2017 19:45,75,Leicester,LEI,77,Sunderland,SUN,2,0,0.929134,0.7012,0.396,0.3473,0.2567,3445,0.484206653,0.380085643
3446,True,04/04/2017 20:00,89,Manchester United,MUN,72,Everton,EVE,1,1,1.67424,0.589122,0.6961,0.2139,0.09,3446,0.537621825,0.092418364
3440,True,05/04/2017 19:45,83,Arsenal,ARS,81,West Ham,WHU,3,0,2.16023,0.303905,0.8546,0.1198,0.0256,3440,0.732521348,0.071745313
3442,True,05/04/2017 19:45,91,Hull,HUL,93,Middlesbrough,MID,4,2,2.23261,1.30673,0.5956,0.2326,0.1718,3442,0.189464008,0.055067055
3444,True,05/04/2017 19:45,84,Swansea,SWA,82,Tottenham,TOT,1,3,0.872579,2.2242,0.0655,0.2032,0.7313,3444,0.045381012,0.252767513
3447,True,05/04/2017 19:45,74,Southampton,SOU,78,Crystal Palace,CRY,3,1,3.34327,1.73055,0.738,0.1513,0.1107,3447,0.104934995,0.009035268
3448,True,05/04/2017 20:00,80,Chelsea,CHE,88,Manchester City,MCI,2,1,1.36933,2.2614,0.1476,0.2429,0.6095,3448,0.056158688,0.058285426
3449,True,05/04/2017 20:00,87,Liverpool,LIV,73,Bournemouth,BOU,2,2,2.17263,1.31233,0.5996,0.2303,0.1701,3449,0.195209842,0.053653074
3453,True,08/04/2017 12:30,82,Tottenham,TOT,90,Watford,WAT,4,0,1.18779,0.369968,0.5864,0.3051,0.1085,3453,0.683786536,0.278434055
3451,True,08/04/2017 15:00,85,Stoke,STO,87,Liverpool,LIV,1,2,2.13972,1.02225,0.6874,0.1944,0.1182,3451,0.314024073,0.051034295
3454,True,08/04/2017 15:00,76,West Bromwich Albion,WBA,74,Southampton,SOU,0,1,2.01721,0.910339,0.6773,0.2063,0.1164,3454,0.353165795,0.072490377
3455,True,08/04/2017 15:00,81,West Ham,WHU,84,Swansea,SWA,1,0,1.20573,0.307666,0.6076,0.3072,0.0852,3455,0.726265154,0.2706112
3456,True,08/04/2017 15:00,93,Middlesbrough,MID,92,Burnley,BUR,0,0,0.684683,0.809899,0.2758,0.3702,0.354,3456,0.40426052,0.487884334
3457,True,08/04/2017 15:00,88,Manchester City,MCI,91,Hull,HUL,3,1,2.33731,0.358364,0.876,0.1003,0.0237,3457,0.690787581,0.049869002
3450,True,08/04/2017 17:30,73,Bournemouth,BOU,80,Chelsea,CHE,1,3,0.384152,1.52126,0.082,0.2341,0.6839,3450,0.177795354,0.674368369
3452,True,09/04/2017 13:30,77,Sunderland,SUN,89,Manchester United,MUN,0,3,0.977316,1.6943,0.1752,0.2591,0.5657,3452,0.121291513,0.296811001
3458,True,09/04/2017 16:00,72,Everton,EVE,75,Leicester,LEI,4,2,2.64597,0.836095,0.8198,0.1275,0.0527,3458,0.357310069,0.026948298
3459,True,10/04/2017 20:00,78,Crystal Palace,CRY,83,Arsenal,ARS,3,0,2.15968,0.44226,0.8444,0.1204,0.0352,3459,0.635353927,0.045462396
3465,True,15/04/2017 12:30,82,Tottenham,TOT,73,Bournemouth,BOU,4,0,3.28588,0.211502,0.9655,0.0287,0.0058,3465,0.804806801,0.014158864
3463,True,15/04/2017 15:00,85,Stoke,STO,91,Hull,HUL,3,1,2.01829,1.17696,0.5986,0.2303,0.1711,3463,0.216280567,0.084926293
3464,True,15/04/2017 15:00,77,Sunderland,SUN,81,West Ham,WHU,2,2,1.14121,1.42815,0.2628,0.2904,0.4468,3464,0.140371658,0.27956381
3466,True,15/04/2017 15:00,90,Watford,WAT,84,Swansea,SWA,1,0,1.22039,0.641001,0.5333,0.2993,0.1674,3466,0.510773344,0.206682513
3467,True,15/04/2017 15:00,72,Everton,EVE,92,Burnley,BUR,3,1,1.67352,1.1469,0.4833,0.2852,0.2315,3467,0.160855143,0.162460072
3468,True,15/04/2017 15:00,78,Crystal Palace,CRY,75,Leicester,LEI,2,2,1.67894,0.467725,0.7043,0.2149,0.0808,3468,0.611397381,0.136861204
3462,True,15/04/2017 17:30,74,Southampton,SOU,88,Manchester City,MCI,0,3,0.616753,2.74188,0.0317,0.0959,0.8724,3462,0.024571761,0.512056914
