Understat_ID,FPL_ID,Understat_Name,FPL_Name,season
1822,118,Antonio Rüdiger,Antonio Rüdiger,2018-19
2244,266,Danilo,Danilo Luiz da Silva,2018-19
2274,513,Luciano Vietto,Luciano Vietto,2018-19
2280,402,Jonny,Jonathan Castro Otto,2018-19
2344,320,Christian Atsu,Christian Atsu,2018-19
2383,422,André Gomes,André Filipe Tavares Gomes,2018-19
2641,522,Jon Gorenc Stankovic,Jon Gorenc Stankovic,2018-19
3203,409,Issa Diop,Issa Diop,2018-19
3276,492,Rachid Ghezzal,Rachid Ghezzal,2018-19
3312,456,Jean Michael Seri,Jean Michael Seri,2018-19
3328,186,Floyd Ayité,Floyd Ayité,2018-19
3420,197,Fabinho,Fabio Henrique Tavares,2018-19
3422,415,João Moutinho,João Filipe Iria Santos Moutinho,2018-19
3428,435,Hélder Costa,Hélder Costa,2018-19
5043,357,Kiko Femenía,Francisco Femenía Far,2018-19
5573,517,Domingos Quina,Domingos Quina,2018-19
5662,514,Isaac Mbenza,Isaac Mbenza,2018-19
6031,192,Christopher Schindler,Christopher Schindler,2018-19
6049,55,Solly March,Solomon March,2018-19
6050,60,Davy Pröpper,Davy Pröpper,2018-19
6051,56,Dale Stephens,Dale Stephens,2018-19
6055,277,Phil Foden,Phil Foden,2018-19
6062,323,Isaac Hayden,Isaac Hayden,2018-19
6067,198,Terence Kongolo,Terence Kongolo,2018-19
6080,292,Victor Lindelöf,Victor Lindelöf,2018-19
6249,359,Davinson Sánchez,Davinson Sánchez,2018-19
6306,549,Juan Foyth,Juan Foyth,2018-19
6409,57,Beram Kayal,Beram Kayal,2018-19
6482,13,Eddie Nketiah,Edward Nketiah,2018-19
6504,550,Michael Obafemi,Michael Obafemi,2018-19
6521,506,Yerry Mina,Yerry Mina,2018-19
6681,571,Harvey Barnes,Harvey Barnes,2018-19
6817,244,Fred,Frederico Rodrigues de Paula Santos,2018-19
6823,90,Sean Morrison,Sean Morrison,2018-19
6830,105,Danny Ward,Danny Ward,2018-19
6835,182,Tom Cairney,Tom Cairney,2018-19
6841,446,Ken Sema,Ken Sema,2018-19
6891,408,Ryan Fredericks,Ryan Fredericks,2018-19
6892,464,Fabián Balbuena,Fabián Balbuena,2018-19
6928,107,Kenneth Zohore,Kenneth Zohore,2018-19
7063,152,Bernard,Bernard Anício Caldeira Duarte,2018-19
7078,531,Sean Longstaff,Sean Longstaff,2018-19
7120,535,Kadeem Harris,Kadeem Harris,2018-19
7199,102,Aron Gunnarsson,Aron Gunnarsson,2018-19
7219,208,Juninho Bacuna,Juninho Bacuna,2018-19
111,463,Jannik Vestergaard,Jannik Vestergaard,2018-19
181,2,Bernd Leno,Bernd Leno,2018-19
200,119,Andreas Christensen,Andreas Christensen,2018-19
202,593,Håvard Nordtveit,Håvard Nordtveit,2018-19
248,212,Elias Kachunga,Elias Kachunga,2018-19
342,8,Sead Kolasinac,Sead Kolasinac,2018-19
455,25,Artur Boruc,Artur Boruc,2018-19
456,26,Simon Francis,Simon Francis,2018-19
460,35,Andrew Surman,Andrew Surman,2018-19
485,143,Mamadou Sakho,Mamadou Sakho,2018-19
486,250,Adam Lallana,Adam Lallana,2018-19
491,1,Petr Cech,Petr Cech,2018-19
492,4,Héctor Bellerín,Héctor Bellerín,2018-19
496,16,Mohamed Elneny,Mohamed Elneny,2018-19
509,135,Wayne Hennessey,Wayne Hennessey,2018-19
512,139,Scott Dann,Scott Dann,2018-19
513,443,Pape Souaré,Pape Souaré,2018-19
514,146,Jason Puncheon,Jason Puncheon,2018-19
519,444,Connor Wickham,Connor Wickham,2018-19
520,148,Bakary Sako,Bakary Sako,2018-19
523,136,Julian Speroni,Julian Speroni,2018-19
524,382,Adrian Mariappa,Adrian Mariappa,2018-19
525,140,Martin Kelly,Martin Kelly,2018-19
532,412,Cheikhou Kouyaté,Cheikhou Kouyaté,2018-19
534,402,Aaron Cresswell,Aaron Cresswell,2018-19
537,418,Andy Carroll,Andy Carroll,2018-19
541,117,Victor Moses,Victor Moses,2018-19
542,413,Pedro Obiang,Pedro Obiang,2018-19
546,282,David de Gea,David de Gea,2018-19
549,511,Timothy Fosu-Mensah,Timothy Fosu-Mensah,2018-19
550,287,Marcos Rojo,Marcos Rojo,2018-19
551,167,Morgan Schneiderlin,Morgan Schneiderlin,2018-19
557,289,Matteo Darmian,Matteo Darmian,2018-19
566,377,Sebastian Prödl,Sebastian Prödl,2018-19
567,379,Miguel Britos,Miguel Britos,2018-19
586,262,John Stones,John Stones,2018-19
588,156,Leighton Baines,Leighton Baines,2018-19
589,166,James McCarthy,James McCarthy,2018-19
599,176,Oumar Niasse,Oumar Niasse,2018-19
603,241,Nathaniel Clyne,Nathaniel Clyne,2018-19
608,240,Alberto Moreno,Alberto Moreno,2018-19
609,490,Joe Hart,Joe Hart,2018-19
610,405,Pablo Zabaleta,Pablo Zabaleta,2018-19
611,264,Nicolás Otamendi,Nicolás Otamendi,2018-19
624,112,Willy Caballero,Willy Caballero,2018-19
627,288,Antonio Valencia,Antonio Valencia,2018-19
630,298,Marouane Fellaini,Marouane Fellaini,2018-19
635,328,Alex McCarthy,Alex McCarthy,2018-19
636,618,Luke Dreher,Luke Dreher,2018-19
637,351,Hugo Lloris,Hugo Lloris,2018-19
639,353,Toby Alderweireld,Toby Alderweireld,2018-19
641,354,Danny Rose,Danny Rose,2018-19
642,362,Mousa Dembélé,Mousa Dembélé,2018-19
651,352,Michel Vorm,Michel Vorm,2018-19
660,356,Ben Davies,Ben Davies,2018-19
667,518,Carlos Sánchez,Carlos Sánchez,2018-19
668,168,Idrissa Gueye,Idrissa Gueye,2018-19
674,589,Leandro Bacuna,Leandro Bacuna,2018-19
686,123,Cesc Fàbregas,Cesc Fàbregas,2018-19
694,24,Asmir Begovic,Asmir Begovic,2018-19
699,114,Gary Cahill,Gary Cahill,2018-19
706,400,Lukasz Fabianski,Lukasz Fabianski,2018-19
708,516,Federico Fernández,Federico Fernández,2018-19
723,268,Ki Sung-yueng,Sung-yueng Ki,2018-19
735,46,Jermain Defoe,Jermain Defoe,2018-19
741,154,Jordan Pickford,Jordan Pickford,2018-19
745,213,Kasper Schmeichel,Kasper Schmeichel,2018-19
746,217,Danny Simpson,Danny Simpson,2018-19
749,216,Christian Fuchs,Christian Fuchs,2018-19
754,235,Shinji Okazaki,Shinji Okazaki,2018-19
759,226,Daniel Amartey,Daniel Amartey,2018-19
764,381,Daryl Janmaat,Daryl Janmaat,2018-19
766,312,Jamaal Lascelles,Jamaal Lascelles,2018-19
772,369,Moussa Sissoko,Moussa Sissoko,2018-19
782,161,Ben Chilwell,Benjamin Chilwell,2018-19
785,421,John Ruddy,John Ruddy,2018-19
789,79,Robbie Brady,Robbie Brady,2018-19
803,445,Ben Foster,Ben Foster,2018-19
831,329,Fraser Forster,Fraser Forster,2018-19
845,331,Maya Yoshida,Maya Yoshida,2018-19
853,313,Paul Dummett,Paul Dummett,2018-19
857,75,Phil Bardsley,Phil Bardsley,2018-19
872,590,Peter Crouch,Peter Crouch,2018-19
876,269,Fabian Delph,Fabian Delph,2018-19
877,569,Samir Nasri,Samir Nasri,2018-19
881,33,Harry Arter,Harry Arter,2018-19
883,337,Steven Davis,Steven Davis,2018-19
885,358,Kyle Walker-Peters,Kyle Walker-Peters,2018-19
938,581,Carl Jenkinson,Carl Jenkinson,2018-19
951,285,Phil Jones,Phil Jones,2018-19
959,94,Joe Bennett,Joe Bennett,2018-19
966,248,Alex Oxlade-Chamberlain,Alex Oxlade-Chamberlain,2018-19
973,536,Paulo Gazzaniga,Paulo Gazzaniga,2018-19
985,160,Mason Holgate,Mason Holgate,2018-19
987,242,Joseph Gomez,Joseph Gomez,2018-19
1024,30,Tyrone Mings,Tyrone Mings,2018-19
1036,447,Jack Wilshere,Jack Wilshere,2018-19
1042,169,Tom Davies,Tom Davies,2018-19
1084,161,Jonjoe Kenny,Jonjoe Kenny,2018-19
1178,120,Davide Zappacosta,Davide Zappacosta,2018-19
1181,588,Antonio Barreca,Antonio Barreca,2018-19
1203,336,Wesley Hoedt,Wesley Hoedt,2018-19
1245,107,Emerson,Emerson Palmieri dos Santos,2018-19
1257,189,Alisson,Alisson Ramses Becker,2018-19
1303,11,Stephan Lichtsteiner,Stephan Lichtsteiner,2018-19
1441,386,Adam Masina,Adam Masina,2018-19
1651,67,Tom Heaton,Tom Heaton,2018-19
1652,69,Matthew Lowton,Matthew Lowton,2018-19
1654,70,Ben Mee,Ben Mee,2018-19
1655,71,Stephen Ward,Stephen Ward,2018-19
1657,77,Steven Defour,Steven Defour,2018-19
1677,387,Nathaniel Chalobah,Nathaniel Chalobah,2018-19
1679,259,Dominic Solanke,Dominic Solanke,2018-19
1688,247,Andrew Robertson,Andrew Robertson,2018-19
1719,315,Javier Manquillo,Javier Manquillo,2018-19
1725,380,Christian Kabasele,Christian Kabasele,2018-19
1727,487,Alfie Mawson,Alfie Mawson,2018-19
1729,497,Georges-Kévin Nkoudou,Georges-Kévin Nkoudou,2018-19
1730,614,Vincent Janssen,Vincent Janssen,2018-19
1739,291,Eric Bailly,Eric Bailly,2018-19
1747,73,Kevin Long,Kevin Long,2018-19
1749,6,Rob Holding,Rob Holding,2018-19
1759,190,Ben Hamer,Ben Hamer,2018-19
1760,410,Arthur Masuaku,Arthur Masuaku,2018-19
1763,397,Stefano Okaka,Stefano Okaka,2018-19
1764,207,Ramadan Sobhi,Ramadan Sobhi,2018-19
1785,527,Nampalys Mendy,Nampalys Mendy,2018-19
1789,39,Lewis Cook,Lewis Cook,2018-19
1950,503,Martín Montoya,Martín Montoya,2018-19
2065,228,Vicente Iborra,Vicente Iborra,2018-19
2072,509,Sergio Rico,Sergio Rico,2018-19
2190,137,Vicente Guaita,Vicente Guaita,2018-19
2254,499,Mateo Kovacic,Mateo Kovacic,2018-19
2308,586,Denis Suárez,Denis Suárez,2018-19
2385,47,Mat Ryan,Mathew Ryan,2018-19
2587,474,Fabri,Fabricio Agosto Ramírez,2018-19
2640,461,Erik Durm,Erik Durm,2018-19
2958,279,Oleksandr Zinchenko,Oleksandr Zinchenko,2018-19
3304,455,Maxime Le Marchand,Maxime Le Marchand,2018-19
3389,267,Benjamin Mendy,Benjamin Mendy,2018-19
3468,191,Jonas Lössl,Jonas Lössl,2018-19
3600,360,Serge Aurier,Serge Aurier,2018-19
4406,594,Lazar Markovic,Lazar Markovic,2018-19
4467,96,Jazz Richards,Ashley Darel Jazz Richards,2018-19
4471,319,Mohamed Diamé,Mohamed Diamé,2018-19
4483,574,Sam Gallagher,Sam Gallagher,2018-19
4883,92,Bruno Ecuele Manga,Bruno Ecuele Manga,2018-19
5061,111,Kepa,Kepa Arrizabalaga,2018-19
5065,473,Diego Rico,Diego Rico,2018-19
5073,314,Florian Lejeune,Florian Lejeune,2018-19
5085,385,Marc Navarro,Marc Navarro,2018-19
5215,197,Florent Hadergjonaj,Florent Hadergjonaj,2018-19
5245,39,Bernardo,Bernardo Fernandes da Silva Junior,2018-19
5264,164,Caglar Söyüncü,Çaglar Söyüncü,2018-19
5544,452,Angus Gunn,Angus Gunn,2018-19
5556,170,Ademola Lookman,Ademola Lookman,2018-19
5565,342,Josh Sims,Joshua Sims,2018-19
5584,145,Aaron Wan-Bissaka,Aaron Wan-Bissaka,2018-19
5598,568,Angel Gomes,Angel Gomes,2018-19
5602,599,Sam Surridge,Sam Surridge,2018-19
5609,466,Yves Bissouma,Yves Bissouma,2018-19
5740,471,Adama Diakhaby,Adama Diakhaby,2018-19
5759,451,Matteo Guendouzi,Matteo Guendouzi,2018-19
5767,232,Fousseni Diabate,Fousseni Diabaté,2018-19
6029,194,Tommy Smith,Tommy Smith,2018-19
6032,193,Chris Löwe,Chris Löwe,2018-19
6035,209,Collin Quaner,Collin Quaner,2018-19
6036,200,Rajiv van La Parra,Rajiv van La Parra,2018-19
6037,204,Danny Williams,Danny Williams,2018-19
6038,210,Laurent Depoitre,Laurent Depoitre,2018-19
6041,598,Joel Coleman,Joel Coleman,2018-19
6042,335,Jan Bednarek,Jan Bednarek,2018-19
6044,74,Charlie Taylor,Charlie Taylor,2018-19
6046,50,Bruno,Bruno Saltor Grau,2018-19
6054,212,Ederson,Ederson Santana de Moraes,2018-19
6063,321,Jacob Murphy,Jacob Murphy,2018-19
6105,51,Gaëtan Bong,Gaëtan Bong,2018-19
6231,61,José Izquierdo,José Heriberto Izquierdo Mena,2018-19
6296,205,Abdelhamid Sabiri,Abdelhamid Sabiri,2018-19
6301,201,Jonathan Hogg,Jonathan Hogg,2018-19
6410,32,Jack Simpson,Jack Simpson,2018-19
6418,230,Hamza Choudhury,Hamza Choudhury,2018-19
6424,605,Ben Johnson,Ben Johnson,2018-19
6434,512,Franck Zambo,André-Frank Zambo Anguissa,2018-19
6456,131,Callum Hudson-Odoi,Callum Hudson-Odoi,2018-19
6457,41,Emerson Hyndman,Emerson Hyndman,2018-19
6464,231,Adrien Silva,Adrien Sebastian Perruchet Silva,2018-19
6531,153,Alexander Sørloth,Alexander Sørloth,2018-19
6532,309,Martin Dubravka,Martin Dubravka,2018-19
6630,490,Joe Willock,Joseph Willock,2018-19
6651,539,Grady Diangana,Grady Diangana,2018-19
6666,557,Rafael Camacho,Rafael Camacho,2018-19
6722,10,Konstantinos Mavropanos,Konstantinos Mavropanos,2018-19
6819,523,Luke Amos,Luke Amos,2018-19
6821,88,Neil Etheridge,Neil Etheridge,2018-19
6822,95,Lee Peltier,Lee Peltier,2018-19
6825,98,Joe Ralls,Joe Ralls,2018-19
6829,109,Gary Madine,Gary Madine,2018-19
6831,467,Greg Cunningham,Greg Cunninghamm,2018-19
6833,460,Cyrus Christie,Cyrus Christie,2018-19
6834,510,Joe Bryan,Joe Bryan,2018-19
6836,183,Kevin McDonald,Kevin McDonald,2018-19
6838,185,Stefan Johansen,Stefan Johansen,2018-19
6839,521,Ibrahima Cissé,Ibrahima Cissé,2018-19
6840,187,Neeskens Kebano,Neeskens Kebano,2018-19
6842,476,Alireza Jahanbakhsh,Alireza Jahanbakhsh,2018-19
6843,179,David Button,David Button,2018-19
6849,411,Rui Patrício,Rui Pedro dos Santos Patrício,2018-19
6851,430,Conor Coady,Conor Coady,2018-19
6855,438,Léo Bonatini,Bonatini Lohner Maia Bonatini,2018-19
6856,406,Rúben Vinagre,Rúben Gonçalo Silva Nascimento Vinagre,2018-19
6857,448,Morgan Gibbs-White,Morgan Gibbs-White,2018-19
6894,346,Mohamed Elyounoussi,Mohamed Elyounoussi,2018-19
7076,178,Marcus Bettinelli,Marcus Bettinelli,2018-19
7077,181,Denis Odoi,Denis Odoi,2018-19
7184,180,Tim Ream,Tim Ream,2018-19
7198,540,Oliver Skipp,Oliver Skipp,2018-19
7215,104,Loïc Damour,Loïc Damour,2018-19
7216,544,Ben Wilmot,Ben Wilmot,2018-19
7281,229,Diogo Dalot,José Diogo Dalot Teixeira,2018-19
7312,560,Xande Silva,Alexandre Nascimento Costa Silva,2018-19
7314,562,Tyreke Johnson,Tyreke Johnson,2018-19
7322,563,Bukayo Saka,Bukayo Saka,2018-19
7326,565,Kayne Ramsay,Kayne Ramsay,2018-19
7332,567,Max Kilman,Max Kilman,2018-19
7335,570,Callum Slattery,Callum Slattery,2018-19
7340,573,Rhys Healey,Rhys Healey,2018-19
7384,580,Chris Mepham,Chris Mepham,2018-19
7420,587,Miguel Almirón,Miguel Almirón,2018-19
7437,601,Demeaco Duhaney,Demeaco Duhaney,2018-19
7438,602,James Garner,James Garner,2018-19
7439,603,Tahith Chong,Tahith Chong,2018-19
7458,606,Matty Daly,Matthew Daly,2018-19
7459,422,Will Norris,Will Norris,2018-19
7487,607,Aaron Rowe,Aaron Rowe,2018-19
7490,608,Mason Greenwood,Mason Greenwood,2018-19
7546,610,Harvey Elliott,Harvey Elliott,2018-19
7582,616,Mark Travers,Mark Travers,2018-19
371,12,Sokratis,Sokratis Papastathopoulos,2018-19
6492,19,Reiss Nelson,Reiss Nelson,2018-19
4401,542,Emiliano Martinez,Emiliano Martínez,2018-19
-1,545,,Emile Smith-Rowe,2018-19
-1,546,,Zech Medley,2018-19
6482,552,Eddie Nketiah,Edward Nketiah,2018-19
6630,566,Joe Willock,Joseph Willock,2018-19
-1,34,,Marc Pugh,2018-19
-1,600,,Kyle Taylor,2018-19
-1,613,,Nnamdi Ofoborh,2018-19
-1,620,,Matt Butcher,2018-19
-1,52,,Markus Suttner,2018-19
3873,53,Ezequiel Schelotto,Ezequiel Schelotto,2018-19
6049,58,Solly March,Solomon March,2018-19
-1,63,,Tomer Hemed,2018-19
-1,64,,Sam Baldock,2018-19
-1,439,,Jason Steele,2018-19
5245,440,Bernardo,Bernardo Fernandes da Silva Junior,2018-19
-1,551,,Viktor Gyokeres,2018-19
-1,559,,Ben White,2018-19
-1,572,,Max Sanders,2018-19
7382,582,Dan Burn,Dan Burn,2018-19
-1,617,,Jayson Molumby,2018-19
5552,68,Nick Pope,Nick Pope,2018-19
-1,81,,Jonathan Walters,2018-19
-1,86,,Nahki Wells,2018-19
-1,485,,Anders Lindegaard,2018-19
-1,564,,Abd-Al-Ali Morakinyo Olaposi Koiki,2018-19
7383,583,Josh Benson,Josh Benson,2018-19
-1,615,,Anthony Driscoll-Glennon,2018-19
-1,89,,Alex Smithies,2018-19
-1,93,,Matthew Connolly,2018-19
-1,97,,Greg Halford,2018-19
-1,103,,Anthony Pilkington,2018-19
-1,108,,Omar Bogle,2018-19
-1,537,,Brian Murphy,2018-19
-1,111,,Thibaut Courtois,2018-19
1676,116,David Luiz,David Luiz Moreira Marinho,2018-19
1245,121,Emerson,Emerson Palmieri dos Santos,2018-19
700,124,Willian,Willian Borges Da Silva,2018-19
687,125,Pedro,Pedro Rodríguez Ledesma,2018-19
751,126,N&#039;Golo Kanté,N'Golo Kanté,2018-19
752,128,Daniel Drinkwater,Daniel Drinkwater,2018-19
-1,129,,Tiemoué Bakayoko,2018-19
6369,130,Ethan Ampadu,Ethan Ampadu,2018-19
1389,459,Jorginho,Jorge Luiz Frello Filho,2018-19
702,496,Tammy Abraham,Tammy Abraham,2018-19
5061,498,Kepa,Kepa Arrizabalaga,2018-19
-1,624,,Addji Keaninkin Marc-Israel Guehi,2018-19
6027,144,Jairo Riedewald,Jairo Riedewald,2018-19
-1,442,,Jaroslaw Jach,2018-19
-1,477,,Sullay Kaikai,2018-19
-1,576,,Joe Tupper,2018-19
-1,584,,Lucas Perri,2018-19
-1,609,,Sam Woods,2018-19
-1,619,,Nikola Tavares,2018-19
-1,155,,Maarten Stekelenburg,2018-19
-1,159,,Ashley Williams,2018-19
-1,163,,Cuco Martina,2018-19
-1,165,,Yannick Bolasie,2018-19
-1,171,,Davy Klaassen,2018-19
-1,173,,Nikola Vlasic,2018-19
-1,174,,Beni Baningime,2018-19
6026,393,Richarlison,Richarlison de Andrade,2018-19
-1,469,,Kevin Mirallas,2018-19
-1,470,,Sandro Ramírez,2018-19
7063,507,Bernard,Bernard Anício Caldeira Duarte,2018-19
2383,508,André Gomes,André Filipe Tavares Gomes,2018-19
-1,528,,Kieran Dowell,2018-19
-1,532,,Tyias Browning,2018-19
-1,188,,Rui Pedro da Rocha Fonte,2018-19
-1,541,,Zeze Steven Sessegnon,2018-19
-1,621,,Luca De La Torre,2018-19
-1,196,,Scott Malone,2018-19
-1,203,,Tom Ince,2018-19
-1,533,,Ryan Schofield,2018-19
-1,214,,Eldin Jakupovic,2018-19
-1,218,,Yohan Benalouane,2018-19
782,219,Ben Chilwell,Benjamin Chilwell,2018-19
3303,221,Ricardo Pereira,Ricardo Domingos Barbosa Pereira,2018-19
4441,229,Matthew James,Matty James,2018-19
-1,501,,Filip Benkovic,2018-19
5264,515,Caglar Söyüncü,Çaglar Söyüncü,2018-19
-1,558,,Josh Knight,2018-19
-1,237,,Simon Mignolet,2018-19
-1,238,,Loris Karius,2018-19
-1,244,,Ragnar Klavan,2018-19
3420,255,Fabinho,Fabio Henrique Tavares,2018-19
1257,468,Alisson,Alisson Ramses Becker,2018-19
6665,597,Curtis Jones,Curtis Jones,2018-19
6054,260,Ederson,Ederson Santana de Moraes,2018-19
1731,261,Claudio Bravo,Claudio Bravo,2018-19
614,272,Fernandinho,Fernando Luiz Rosa,2018-19
3635,276,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,2018-19
-1,278,,Brahim Diaz,2018-19
5543,281,Gabriel Jesus,Gabriel Fernando de Jesus,2018-19
-1,529,,Arijanet Muric,2018-19
-1,604,,Philippe Sandler,2018-19
-1,283,,Sergio Romero,2018-19
-1,290,,Daley Blind,2018-19
7281,294,Diogo Dalot,José Diogo Dalot Teixeira,2018-19
6817,304,Fred,Frederico Rodrigues de Paula Santos,2018-19
-1,520,,Lee Grant,2018-19
-1,307,,Robert Elliot,2018-19
780,308,Karl Darlow,Karl Darlow,2018-19
-1,316,,Chancel Mbemba,2018-19
-1,322,,Mikel Merino,2018-19
723,324,Ki Sung-yueng,Sung-yueng Ki,2018-19
743,325,Dwight Gayle,Dwight Gayle,2018-19
-1,530,,Jamie Sterry,2018-19
-1,553,,Frederick Woodman,2018-19
-1,577,,Callum Roberts,2018-19
7602,622,Kelland Watts,Kelland Watts,2018-19
-1,623,,Lewis Cass,2018-19
-1,334,,Sam McQueen,2018-19
842,339,Oriol Romeu,Oriol Romeu Vidal,2018-19
1734,341,Sofiane Boufal,Sofiane Boufal,2018-19
-1,350,,Guido Carrillo,2018-19
-1,595,,Alfie Jones,2018-19
645,365,Dele Alli,Bamidele Alli,2018-19
453,367,Son Heung-Min,Heung-Min Son,2018-19
3293,370,Lucas Moura,Lucas Rodrigues Moura da Silva,2018-19
-1,538,,Alfie Whiteman,2018-19
-1,561,,Timothy Eyoma,2018-19
-1,578,,Kazaiah Sterling,2018-19
-1,612,,George Marsh,2018-19
-1,373,,Heurelho Gomes,2018-19
-1,374,,Pontus Dahlberg,2018-19
-1,375,,Younes Kaboul,2018-19
5043,383,Kiko Femenía,Francisco Femenía Far,2018-19
-1,384,,Marvin Zeegelaar,2018-19
-1,398,,Jerome Sinclair,2018-19
1724,524,Isaac Success,Isaac Success Ajayi,2018-19
-1,554,,Adalberto Peñaranda,2018-19
527,399,Adrián,Adrián San Miguel del Castillo,2018-19
-1,401,,Winston Reid,2018-19
902,404,Sam Byram,Sam Byram,2018-19
-1,407,,Reece Oxford,2018-19
-1,416,,Edimilson Fernandes,2018-19
191,419,Chicharito,Javier Hernández Balcázar,2018-19
-1,420,,Jordan Hugill,2018-19
1208,465,Felipe Anderson,Felipe Anderson Pereira Gomes,2018-19
-1,547,,Joe Powell,2018-19
-1,548,,Conor Coventry,2018-19
5567,611,Nathan Holland,Nathan Holland,2018-19
-1,424,,Barry Douglas,2018-19
3491,426,Romain Saiss,Romain Saïss,2018-19
-1,428,,Danny Batth,2018-19
-1,429,,Roderick Jefferson Gonçalves Miranda,2018-19
6856,431,Rúben Vinagre,Rúben Gonçalo Silva Nascimento Vinagre,2018-19
6853,433,Rúben Neves,Rúben Diogo da Silva Neves,2018-19
-1,436,,Bright Enobakhare,2018-19
-1,449,,Rafa Mir,2018-19
6849,454,Rui Patrício,Rui Pedro dos Santos Patrício,2018-19
3422,475,João Moutinho,João Filipe Iria Santos Moutinho,2018-19
2280,483,Jonny,Jonathan Castro Otto,2018-19
6859,525,Kortney Hause,Kortney Hause,2018-19
-1,555,,Ryan John Giles,2018-19
-1,596,,Cameron John,2018-19
473,457,Danny Ward,Danny Ward,2018-19
755,166,Jamie Vardy,Jamie Vardy,2019-20
318,11,Pierre-Emerick Aubameyang,Pierre-Emerick Aubameyang,2019-20
986,313,Danny Ings,Danny Ings,2019-20
618,214,Raheem Sterling,Raheem Sterling,2019-20
1250,191,Mohamed Salah,Mohamed Salah,2019-20
647,338,Harry Kane,Harry Kane,2019-20
838,192,Sadio Mané,Sadio Mané,2019-20
553,239,Anthony Martial,Anthony Martial,2019-20
556,233,Marcus Rashford,Marcus Rashford,2019-20
4105,409,Raúl Jiménez,Raúl Jiménez,2019-20
619,210,Sergio Agüero,Sergio Agüero,2019-20
702,460,Tammy Abraham,Tammy Abraham,2019-20
447,215,Kevin De Bruyne,Kevin De Bruyne,2019-20
4456,91,Chris Wood,Chris Wood,2019-20
5543,211,Gabriel Jesus,Gabriel Fernando de Jesus,2019-20
5555,147,Dominic Calvert-Lewin,Dominic Calvert-Lewin,2019-20
6026,150,Richarlison,Richarlison de Andrade,2019-20
453,342,Son Heung-Min,Heung-Min Son,2019-20
750,217,Riyad Mahrez,Riyad Mahrez,2019-20
7696,278,Teemu Pukki,Teemu Pukki,2019-20
531,389,Michail Antonio,Michail Antonio,2019-20
574,362,Troy Deeney,Troy Deeney,2019-20
3277,12,Alexandre Lacazette,Alexandre Lacazette,2019-20
3621,502,Neal Maupay,Neal Maupay,2019-20
7490,234,Mason Greenwood,Mason Greenwood,2019-20
482,187,Roberto Firmino,Roberto Firmino,2019-20
672,468,Jordan Ayew,Jordan Ayew,2019-20
700,113,Willian,Willian Borges Da Silva,2019-20
2662,431,Christian Pulisic,Christian Pulisic,2019-20
468,67,Callum Wilson,Callum Wilson,2019-20
502,110,Olivier Giroud,Olivier Giroud,2019-20
645,344,Dele Alli,Bamidele Alli,2019-20
675,29,Jack Grealish,Jack Grealish,2019-20
770,265,Ayoze Pérez,Ayoze Pérez,2019-20
844,451,Jay Rodriguez,Jay Rodriguez,2019-20
1228,618,Bruno Fernandes,Bruno Miguel Borges Fernandes,2019-20
5596,505,Harry Wilson,Harry Wilson,2019-20
6144,457,Sébastien Haller,Sébastien Haller,2019-20
6854,410,Diogo Jota,Diogo Jota,2019-20
7768,463,Mason Mount,Mason Mount,2019-20
465,68,Joshua King,Joshua King,2019-20
769,269,Jonjo Shelvey,Jonjo Shelvey,2019-20
1736,501,Oliver McBurnie,Oliver McBurnie,2019-20
1748,70,Lys Mousset,Lys Mousset,2019-20
3635,218,Bernardo Silva,Bernardo Mota Veiga de Carvalho e Silva,2019-20
4422,90,Ashley Barnes,Ashley Barnes,2019-20
6681,172,Harvey Barnes,Harvey Barnes,2019-20
6818,171,James Maddison,James Maddison,2019-20
7695,287,Todd Cantwell,Todd Cantwell,2019-20
7722,465,Trézéguet,Mahmoud Ahmed Ibrahim Hassan,2019-20
617,219,David Silva,David Silva,2019-20
620,167,Kelechi Iheanacho,Kelechi Iheanacho,2019-20
833,183,Virgil van Dijk,Virgil van Dijk,2019-20
843,321,James Ward-Prowse,James Ward-Prowse,2019-20
1691,393,Robert Snodgrass,Robert Snodgrass,2019-20
5656,488,Nicolas Pepe,Nicolas Pépé,2019-20
5675,525,Ismaila Sarr,Ismaïla Sarr,2019-20
6055,220,Phil Foden,Phil Foden,2019-20
6274,392,Andriy Yarmolenko,Andriy Yarmolenko,2019-20
6893,323,Stuart Armstrong,Stuart Armstrong,2019-20
7698,421,Leandro Trossard,Leandro Trossard,2019-20
7708,297,John Lundstram,John Lundstram,2019-20
7709,301,John Fleck,John Fleck,2019-20
7724,428,Wesley,Wesley Moraes,2019-20
484,188,Divock Origi,Divock Origi,2019-20
